year,run_id,energy_generation,reserve_margin,cost_of_production,GHG_emissions
2014,676,1085266800.0000002,42.96086572023483,20651744323.248737,128553709952.8718
2015,676,1113868799.9999998,42.176521066084206,16676232305.934092,132549954969.26651
2016,676,1149379200.0000002,46.42806828981224,16401283322.663458,137296961129.47572
2017,676,1181959200.0,48.81871590469672,18699267591.630177,140211618167.20346
2018,676,1132373704.6871607,54.69683950350187,17412835726.46302,106966044725.61679
2019,676,1169081647.5020216,60.320130229787864,18055960826.318386,103698951601.4258
2020,676,1206979544.7110214,52.93433199946905,17386047006.260956,94347616523.94006
2021,676,1246105970.8392224,50.28970801756927,18451982948.83689,95694110470.63297
2022,676,1286500750.8747234,49.939587960497285,19240797579.217884,94338837713.58122
2023,676,1328205000.8046815,49.18019466104897,20129005095.72969,93740304528.32176
2024,676,1371261169.4653804,49.05859578771081,21275663885.97943,94466625185.08484
2025,676,1415713081.7489502,47.56864988752594,22179171836.590157,97280556110.86528
2026,676,1461605983.2107067,47.80516612586317,23385241493.533737,100314664695.56062
2027,676,1508986586.122517,45.57972524057898,24634035595.143257,103637726653.1374
2028,676,1557903117.0190754,45.739506990905234,25808522238.97273,106130438414.99539
2029,676,1608405365.7854671,45.83948190171176,27314365788.787178,104432363043.78163
2030,676,1660544736.3360057,45.77131039099777,28718574766.550655,102690994308.76387
2031,676,1714374298.9359102,46.16195015723206,30111010695.884697,101535758247.70369
2032,676,1769948844.2190795,45.69881022830265,31449592581.81668,104940511422.31725
